Episode,Date,Guests (Himself/Herself - Role),References
12x11,1978-06-14,oncin0w0:Frank Muir (Himself - Team Captain);b73mupll:Rita Hunter (Herself);3w6bbu13:Leslie Thomas (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);m114mdiv:Hannah Gordon (Herself);5cncqnja:Denis Quilley (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/28b5bca9a39b401694dd992116b22c69
12x12,1978-06-21,wimq9t8v:Patrick Campbell (Himself - Team Captain);m114mdiv:Hannah Gordon (Herself);5cncqnja:Denis Quilley (Himself);oncin0w0:Frank Muir (Himself - Team Captain);b73mupll:Rita Hunter (Herself);3w6bbu13:Leslie Thomas (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/d07644b1f3a34b8a8451033c6253cdc5
12x13,1978-06-28,oncin0w0:Frank Muir (Himself - Team Captain);jrj4vgbo:Joanna Lumley (Herself);xc6maz0v:Derek Jacobi (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);7ylagd25:June Bolton (Herself);niu331uj:Richard Briers (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/c0c909d1df7941feaddc40db706b11ec
12x14,1978-07-05,wimq9t8v:Patrick Campbell (Himself - Team Captain);7ylagd25:June Bolton (Herself);niu331uj:Richard Briers (Himself);oncin0w0:Frank Muir (Himself - Team Captain);jrj4vgbo:Joanna Lumley (Herself);xc6maz0v:Derek Jacobi (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/095cb540f57048ea9685f0939e7bd515
12x15,1978-07-12,oncin0w0:Frank Muir (Himself - Team Captain);zdbj9gzg:Suzanne Roquette (Herself);uywl4j3j:Donny MacLeod (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);y24nllul:Angharad Rees (Herself);me6p7gpv:Christopher Cazenove (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/0eef7f17a6ba12x31b4e78345fd
12x16,1978-07-19,wimq9t8v:Patrick Campbell (Himself - Team Captain);y24nllul:Angharad Rees (Herself);me6p7gpv:Christopher Cazenove (Himself);oncin0w0:Frank Muir (Himself - Team Captain);zdbj9gzg:Suzanne Roquette (Herself);uywl4j3j:Donny MacLeod (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/59f88dd68b1242199af4a1947bf3ab21
12x17,1978-07-26,oncin0w0:Frank Muir (Himself - Team Captain);4u5dbpur:Helen Ryan (Herself);m04mxaqq:Miles Kington (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);mp5ke354:Diana Rigg (Herself);s7qgx5kx:Donald Sinden (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/5b31b3e411d6417c88f5737dbf084013
12x18,1978-08-02,wimq9t8v:Patrick Campbell (Himself - Team Captain);mp5ke354:Diana Rigg (Herself);s7qgx5kx:Donald Sinden (Himself);s7qgx5kx:Donald Sinden (Himself);oncin0w0:Frank Muir (Himself - Team Captain);4u5dbpur:Helen Ryan (Herself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/d64fcba890c344e3b1ee813e823eebd6
13x01,1979-01-02,oncin0w0:Frank Muir (Himself - Team Captain);rtik2xuj:Claire Faulconbridge (Herself);4tt7tu3p:Richard Ingrams (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);cjfqfqrv:Barbara Kellerman (Herself);hn97z1cv:Christopher Timothy (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/6d13x9143949a3e38d5ac2176bb
13x02,1979-01-09,wimq9t8v:Patrick Campbell (Himself - Team Captain);cjfqfqrv:Barbara Kellerman (Herself);hn97z1cv:Christopher Timothy (Himself);oncin0w0:Frank Muir (Himself - Team Captain);rtik2xuj:Claire Faulconbridge (Herself);4tt7tu3p:Richard Ingrams (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/88a2ed3324ba4287a7cb034d5d2857a7
13x03,1979-01-16,oncin0w0:Frank Muir (Himself - Team Captain);d0mtohp9:Gayle Hunnicutt (Herself);uaflhx6h:Philip Huward (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);4atmbscb:Clare Francis (Herself);gwdygag5:Tom Conti (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/c62d9c768f1a421186ffa90ed783e9c5
13x04,1979-01-23,wimq9t8v:Patrick Campbell (Himself - Team Captain);4atmbscb:Clare Francis (Herself);gwdygag5:Tom Conti (Himself);oncin0w0:Frank Muir (Himself - Team Captain);d0mtohp9:Gayle Hunnicutt (Herself);zkay384y:Philip Howard (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/97c229d906ed4f8fbf5599e35fbc82aa
13x05,1979-01-30,oncin0w0:Frank Muir (Himself - Team Captain);hhni5e7f:Hayley Mills (Herself);70ho2aan:Kingsley Amis (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);mtrrxoq2:Diane Cilento (Herself);emyxgzfi:Anton Rodgers (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/9cf9eb079c4f4ec7bc35a3d09ef00369
13x06,1979-02-06,wimq9t8v:Patrick Campbell (Himself - Team Captain);mtrrxoq2:Diane Cilento (Herself);emyxgzfi:Anton Rodgers (Himself);oncin0w0:Frank Muir (Himself - Team Captain);hhni5e7f:Hayley Mills (Herself);70ho2aan:Kingsley Amis (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/88376a68a13x1dc2357aabae528
13x07,1979-02-13,oncin0w0:Frank Muir (Himself - Team Captain);xu4tmaba:Susan Littler (Herself);w9jmydbc:Antony Hopkins (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);5j78u9xm:Patricia Brake (Herself);esgkckbg:Roy Marsden (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/195ed3542f62479db94a85952a28577f
13x08,1979-02-20,wimq9t8v:Patrick Campbell (Himself - Team Captain);5j78u9xm:Patricia Brake (Herself);esgkckbg:Roy Marsden (Himself);oncin0w0:Frank Muir (Himself - Team Captain);xu4tmaba:Susan Littler (Herself);w9jmydbc:Antony Hopkins (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/63c93e3d9d13x3f295ff95d22d3
13x09,1979-02-27,oncin0w0:Frank Muir (Himself - Team Captain);6ujlxw8e:Prunella Gee (Herself);xc6maz0v:Derek Jacobi (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);ra9zrc4l:Nanette Newman (Herself);v4ogjss8:Michael Culver (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/efc13x8423b81ba25da7159a2ad
13x10,1979-03-06,wimq9t8v:Patrick Campbell (Himself - Team Captain);ra9zrc4l:Nanette Newman (Herself);v4ogjss8:Michael Culver (Himself);oncin0w0:Frank Muir (Himself - Team Captain);6ujlxw8e:Prunella Gee (Herself);xc6maz0v:Derek Jacobi (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/9a3843d13x0b58882dd208ae491
13x11,1979-03-13,oncin0w0:Frank Muir (Himself - Team Captain);jrj4vgbo:Joanna Lumley (Herself);m04mxaqq:Miles Kington (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);ya4m2asf:Rula Lenska (Herself);vwqx0cc0:Ian Wooldridge (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/d313ae9d73b843f6ac4b3ee3554409a4
13x12,1979-03-20,wimq9t8v:Patrick Campbell (Himself - Team Captain);ya4m2asf:Rula Lenska (Herself);vwqx0cc0:Ian Wooldridge (Himself);oncin0w0:Frank Muir (Himself - Team Captain);jrj4vgbo:Joanna Lumley (Herself);m04mxaqq:Miles Kington (Himself);ef7hwnn2:Robert Robinson (Himself - Host),http://genome.ch.bbc.co.uk/0bd8d16e9e52496bb44eb5e8409f126d
13x13,1979-03-27,hm49r14r:Arthur Marshall (Himself - Team Captain);6l1q1esp:Sinead Cusack (Herself);ec5dqsuv:Ian Ogilvy (Himself);oncin0w0:Frank Muir (Himself - Team Captain);s0o4np27:Gabrielle Drake (Herself);me6p7gpv:Christopher Cazenove (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/cabc53e3c98f13xfd3cd7d5b949
13x14,1979-04-03,wimq9t8v:Patrick Campbell (Himself - Team Captain);snurz0c1:Anouska Hempel (Herself);i5w6irho:Nigel Havers (Himself);oncin0w0:Frank Muir (Himself - Team Captain);o3pbii6k:Diana Quick (Herself);p8iil473:Robert Powell (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/460db16ac97449be8b93d3594700b15e
13x15,1979-04-10,oncin0w0:Frank Muir (Himself - Team Captain);s0o4np27:Gabrielle Drake (Herself);beh9r3d9:Patrick Lichfield (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);901hnjke:Julia McKenzie (Herself);kyon4aes:Ian McKellen (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/13xff7d4eecb8a3acf05383f178
13x16,1979-04-17,wimq9t8v:Patrick Campbell (Himself - Team Captain);901hnjke:Julia McKenzie (Herself);kyon4aes:Ian McKellen (Himself);oncin0w0:Frank Muir (Himself - Team Captain);s0o4np27:Gabrielle Drake (Herself);beh9r3d9:Patrick Lichfield (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/0f1cd427e11c45ba83bbab3148a668fd
13x17,1979-04-24,oncin0w0:Frank Muir (Himself - Team Captain);8ilhlljv:Angela Rippon (Herself);vaatfnfp:Alan Garner (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);essnx1aa:Serena Sinclair (Herself);ltr6k381:Peter Egan (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/4f91b9563af14e1fbf75fcae9048be38
13x18,1979-05-01,wimq9t8v:Patrick Campbell (Himself - Team Captain);essnx1aa:Serena Sinclair (Herself);ltr6k381:Peter Egan (Himself);oncin0w0:Frank Muir (Himself - Team Captain);8ilhlljv:Angela Rippon (Herself);vaatfnfp:Alan Garner (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/f5f86cc7704c4192ae8c9508d3527c7b
13x19,1979-05-08,oncin0w0:Frank Muir (Himself - Team Captain);ptfjvocs:Nerys Hughes (Herself);v6koxi80:Tim Rice (Himself);wimq9t8v:Patrick Campbell (Himself - Team Captain);azvufnvz:Diane Keen (Herself);ec5dqsuv:Ian Ogilvy (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/636d92865ff13xa28ce03c700b4
13x20,1979-05-15,wimq9t8v:Patrick Campbell (Himself - Team Captain);azvufnvz:Diane Keen (Herself);ec5dqsuv:Ian Ogilvy (Himself);oncin0w0:Frank Muir (Himself - Team Captain);ptfjvocs:Nerys Hughes (Herself);v6koxi80:Tim Rice (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/aaf899779e3340e88d2398baf8fe8258
14x01,1980-01-13,oncin0w0:Frank Muir (Himself - Team Captain);s0o4np27:Gabrielle Drake (Herself);me6p7gpv:Christopher Cazenove (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);6l1q1esp:Sinead Cusack (Herself);ec5dqsuv:Ian Ogilvy (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/f14x65e49a19caccb7a69158f02
14x02,1980-01-20,hm49r14r:Arthur Marshall (Himself - Team Captain);os9rn1sh:Sinead Cusaek (Herself);ec5dqsuv:Ian Ogilvy (Himself);oncin0w0:Frank Muir (Himself - Team Captain);s0o4np27:Gabrielle Drake (Herself);me6p7gpv:Christopher Cazenove (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/7b966d2d3d32490a89ab5c6be7b1878c
14x03,1980-01-27,oncin0w0:Frank Muir (Himself - Team Captain);tse5m70b:Ciaran Madden (Herself);5hrdv9u1:Colin Morris (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);l0fz3g9y:Penelope Keith (Herself);s7qgx5kx:Donald Sinden (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/710274cdba7d4ecfab0dfd1755fcb638
14x04,1980-02-03,hm49r14r:Arthur Marshall (Himself - Team Captain);l0fz3g9y:Penelope Keith (Herself);s7qgx5kx:Donald Sinden (Himself);oncin0w0:Frank Muir (Himself - Team Captain);tse5m70b:Ciaran Madden (Herself);5hrdv9u1:Colin Morris (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/79456d820be240aeb69b10850c5323ed
14x05,1980-02-10,oncin0w0:Frank Muir (Himself - Team Captain);6ujlxw8e:Prunella Gee (Herself);uaieoeb7:Nikolai Tolstoy (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);azvufnvz:Diane Keen (Herself);esgkckbg:Roy Marsden (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/aea63f61e0b948fba92b624c33ce5de3
14x06,1980-02-17,hm49r14r:Arthur Marshall (Himself - Team Captain);azvufnvz:Diane Keen (Herself);esgkckbg:Roy Marsden (Himself);oncin0w0:Frank Muir (Himself - Team Captain);6ujlxw8e:Prunella Gee (Herself);uaieoeb7:Nikolai Tolstoy (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/408b14x42f290154fd5e309d610
14x07,1980-02-24,oncin0w0:Frank Muir (Himself - Team Captain);jrj4vgbo:Joanna Lumley (Herself);v6koxi80:Tim Rice (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);homuapft:Maureen Lipman (Herself);kmxdgj22:Anthony Valentine (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/54f7d67fca7b460fac14xd16331
14x08,1980-03-02,hm49r14r:Arthur Marshall (Himself - Team Captain);homuapft:Maureen Lipman (Herself);kmxdgj22:Anthony Valentine (Himself);oncin0w0:Frank Muir (Himself - Team Captain);jrj4vgbo:Joanna Lumley (Herself);v6koxi80:Tim Rice (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/c280e372997c452894cfcd56b632fb00
14x09,1980-03-09,oncin0w0:Frank Muir (Himself - Team Captain);d0mtohp9:Gayle Hunnicutt (Herself);5hdj7e5k:Simon Jenkins (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);vw86rfn8:Miriam Stoppard (Herself);emyxgzfi:Anton Rodgers (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/7c9dfd648b44491a818e7dfc352d4007
14x10,1980-03-16,hm49r14r:Arthur Marshall (Himself - Team Captain);vw86rfn8:Miriam Stoppard (Herself);emyxgzfi:Anton Rodgers (Himself);oncin0w0:Frank Muir (Himself - Team Captain);d0mtohp9:Gayle Hunnicutt (Herself);5hdj7e5k:Simon Jenkins (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/15f7ee13678c4d05afb3698d675988d1
14x11,1980-03-23,oncin0w0:Frank Muir (Himself - Team Captain);ban1a166:Tina Brown (Herself);arfib3bb:Simon Brett (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);snurz0c1:Anouska Hempel (Herself);q43w8x69:Trevor Eve (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/ac4b0a603c05412d9c63eba737928cf3
14x12,1980-03-30,hm49r14r:Arthur Marshall (Himself - Team Captain);snurz0c1:Anouska Hempel (Herself);q43w8x69:Trevor Eve (Himself);oncin0w0:Frank Muir (Himself - Team Captain);ban1a166:Tina Brown (Herself);arfib3bb:Simon Brett (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/63d14x84de0afdc7f9cab08e323
15x01,1980-07-03,oncin0w0:Frank Muir (Himself - Team Captain);bd3o0na8:Sian Phillips (Herself);beh9r3d9:Patrick Lichfield (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);l77nc1lh:Susan Penhaligon (Herself);tzbo0wsz:Sir Christopher Foxley-Norris (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/fe59019beaf746d3baf639019be67b69	[ A duel of words and wit between Frank Muir Sian Phillips Patrick Lichfield and Arthur Marshall Susan Penhaligon Sir Christopher Foxley-Norris Referee Robert Robinson Call My Bluff devised by MARK GOODSON and BILL TODMAN Director ALAN BELL Producer JOHNNY DOWNES Sidn Phillips ' Preview: page 19 ]
15x02,1980-07-10,hm49r14r:Arthur Marshall (Himself - Team Captain);l77nc1lh:Susan Penhaligon (Herself);tzbo0wsz:Sir Christopher Foxley-Norris (Himself);oncin0w0:Frank Muir (Himself - Team Captain);bd3o0na8:Sian Phillips (Herself);beh9r3d9:Patrick Lichfield (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/faff3f4d02cf40adac3e37aa48345fe7
15x03,1980-07-17,oncin0w0:Frank Muir (Himself - Team Captain);m114mdiv:Hannah Gordon (Herself);n7p4e03w:Clive James (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);2ous5ay2:Sheila Gish (Herself);i5w6irho:Nigel Havers (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/8825c3dd35574bd79da18e238819fcf7
15x04,1980-07-24,hm49r14r:Arthur Marshall (Himself - Team Captain);2ous5ay2:Sheila Gish (Herself);i5w6irho:Nigel Havers (Himself);oncin0w0:Frank Muir (Himself - Team Captain);m114mdiv:Hannah Gordon (Herself);n7p4e03w:Clive James (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/b643f2a583a8402ba15x1b025ba
15x05,1980-07-31,oncin0w0:Frank Muir (Himself - Team Captain);4jspjked:Kate Coleridge (Herself);x1k82zfu:Andrew Sachs (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);97mmi9fh:Gillian Miles (Herself);z64iqvy9:Edward Blishen (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/fb1a059a0c804060a47d82647c255b6a
15x06,1980-08-07,hm49r14r:Arthur Marshall (Himself - Team Captain);97mmi9fh:Gillian Miles (Herself);z64iqvy9:Edward Blishen (Himself);oncin0w0:Frank Muir (Himself - Team Captain);4jspjked:Kate Coleridge (Herself);x1k82zfu:Andrew Sachs (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/7b681732a8aa45d15xbee2d66c5
15x07,1980-08-14,oncin0w0:Frank Muir (Himself - Team Captain);141vuggd:Davina Galica (Herself);tn2a91cb:Tim Brooke-Taylor (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);nudw0vz1:Gemma Craven (Herself);y5doqdxl:Russell Harty (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/63ea94ae291c4ce69f1f0a0b4d0e8c68
15x08,1980-08-21,hm49r14r:Arthur Marshall (Himself - Team Captain);nudw0vz1:Gemma Craven (Herself);y5doqdxl:Russell Harty (Himself);oncin0w0:Frank Muir (Himself - Team Captain);tn2a91cb:Tim Brooke-Taylor (Himself);141vuggd:Davina Galica (Herself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/8c88737a47d54a14b87ecaf627e31c97
15x09,1980-08-28,oncin0w0:Frank Muir (Himself - Team Captain);z59ozplv:Jacqueline Tong (Herself);t0cm0pwf:Sir Peter Parker (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);4atmbscb:Clare Francis (Herself);w9jmydbc:Antony Hopkins (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/84ab65a34d1f4316b49011f781d2a231
15x10,1980-09-04,hm49r14r:Arthur Marshall (Himself - Team Captain);4atmbscb:Clare Francis (Herself);w9jmydbc:Antony Hopkins (Himself);oncin0w0:Frank Muir (Himself - Team Captain);z59ozplv:Jacqueline Tong (Herself);t0cm0pwf:Sir Peter Parker (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/527663b813024abc99f29f515f54774f
16x01,1981-02-13,oncin0w0:Frank Muir (Himself - Team Captain);hn8eeq8z:Sue Cook (Herself);odn7n35i:Bryan Forbes (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);ra9zrc4l:Nanette Newman (Herself);2xggrpwq:Paul Eddington (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/fd41a16xb2f81bc94a408dae56b
16x02,1981-02-20,hm49r14r:Arthur Marshall (Himself - Team Captain);ra9zrc4l:Nanette Newman (Herself);2xggrpwq:Paul Eddington (Himself);oncin0w0:Frank Muir (Himself - Team Captain);hn8eeq8z:Sue Cook (Herself);odn7n35i:Bryan Forbes (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/d78d8d25c90741a1b954c0172adc8908
16x03,1981-02-27,oncin0w0:Frank Muir (Himself - Team Captain);2ous5ay2:Sheila Gish (Herself);yb4d02p7:Dick Clement (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);n0e56eyw:Stephanie Turner (Herself);tn2a91cb:Tim Brooke-Taylor (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/7af82ae1266a4782a7ecb716e702d9ef
16x04,1981-03-06,hm49r14r:Arthur Marshall (Himself - Team Captain);n0e56eyw:Stephanie Turner (Herself);tn2a91cb:Tim Brooke-Taylor (Himself);oncin0w0:Frank Muir (Himself - Team Captain);2ous5ay2:Sheila Gish (Herself);yb4d02p7:Dick Clement (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/cb94279a222b42598cf8ea0125ab19bf
16x05,1981-03-13,oncin0w0:Frank Muir (Himself - Team Captain);4atmbscb:Clare Francis (Herself);v6koxi80:Tim Rice (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);p23lxxzl:Patricia Hodge (Herself);y5doqdxl:Russell Harty (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/f5886bb04dba46e899efe4b69efa65dd
16x06,1981-03-27,hm49r14r:Arthur Marshall (Himself - Team Captain);p23lxxzl:Patricia Hodge (Herself);y5doqdxl:Russell Harty (Himself);oncin0w0:Frank Muir (Himself - Team Captain);4atmbscb:Clare Francis (Herself);v6koxi80:Tim Rice (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/90b2fc8fb03e4fabbf54260b8d46cbe6
16x07,1981-04-03,oncin0w0:Frank Muir (Himself - Team Captain);jrj4vgbo:Joanna Lumley (Herself);me6p7gpv:Christopher Cazenove (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);70llqz6c:Kara Wilson (Herself);gwdygag5:Tom Conti (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/1d032e95d72c406ca00518c59dfb98fe
16x08,1981-04-10,hm49r14r:Arthur Marshall (Himself - Team Captain);70llqz6c:Kara Wilson (Herself);gwdygag5:Tom Conti (Himself);oncin0w0:Frank Muir (Himself - Team Captain);jrj4vgbo:Joanna Lumley (Herself);me6p7gpv:Christopher Cazenove (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/12b7ed8438c44c99b5f2de669c5b46ac
16x09,1981-04-24,hm49r14r:Arthur Marshall (Himself - Team Captain);z4vzz0nd:Anna Ford (Herself);xc6maz0v:Derek Jacobi (Himself);oncin0w0:Frank Muir (Himself - Team Captain);ja41fza7:Elizabeth Knight (Herself);beh9r3d9:Patrick Lichfield (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/319efe54b31a400d8f5faabd74dcb0bd
16x10,1981-05-01,oncin0w0:Frank Muir (Himself - Team Captain);ja41fza7:Elizabeth Knight (Herself);beh9r3d9:Patrick Lichfield (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);z4vzz0nd:Anna Ford (Herself);xc6maz0v:Derek Jacobi (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/506504c693334f98a4bf31d42b3a87dd
16x11,1981-05-15,oncin0w0:Frank Muir (Himself - Team Captain);n8d9iztn:Jill Gascoine (Herself);ec5dqsuv:Ian Ogilvy (Himself);hm49r14r:Arthur Marshall (Himself - Team Captain);homuapft:Maureen Lipman (Herself);svaewd6b:Frank Middlemass (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/661b16b687fc4af2b0909a2273435c43
16x12,1981-05-22,hm49r14r:Arthur Marshall (Himself - Team Captain);homuapft:Maureen Lipman (Herself);svaewd6b:Frank Middlemass (Himself);oncin0w0:Frank Muir (Himself - Team Captain);n8d9iztn:Jill Gascoine (Herself);ec5dqsuv:Ian Ogilvy (Himself);ef7hwnn2:Robert Robinson (Himself - Host);,http://genome.ch.bbc.co.uk/165b3b6dad504d7b990e6687ca5c5008
